ano,fase,nivel,numero_questao,titulo,enunciado,alternativas,questao,classe
2009,2,1,4,vagas de estacionamento,"em um prédio de uma companhia existem seis vagas de estacionamento, separadas das demais vagas, para os diretores da empresa. elas estão dispostas uma ao lado da outra e são numeradas da esquerda para a direita de um a seis. estas vagas são ocupadas por exatamente seis carros: c, d, f, h, o e v. as seguintes regras também são aplicadas: - há exatamente três carros entre v e d. - existe no mínimo um carro entre o e f. - c é adjacente a somente um único carro.",(a) c está adjacente ao d. (b) v está adjacente ao f. (c) d está adjacente ao o. (d) h está adjacente ao v. (e) o está adjacente ao h.,qual das seguintes opções deve obrigatoriamente ser falsa?,ordenação
2009,2,1,5,vagas de estacionamento,"em um prédio de uma companhia existem seis vagas de estacionamento, separadas das demais vagas, para os diretores da empresa. elas estão dispostas uma ao lado da outra e são numeradas da esquerda para a direita de um a seis. estas vagas são ocupadas por exatamente seis carros: c, d, f, h, o e v. as seguintes regras também são aplicadas: - há exatamente três carros entre v e d. - existe no mínimo um carro entre o e f. - c é adjacente a somente um único carro.",(a) h e o. (b) d e f. (c) f e v. (d) h e d. (e) o e d.,qual dos seguintes pares contém carros que podem ocupar a terceira ou a quarta vaga a partir da esquerda?,ordenação
2009,2,1,6,cuidando do jardim,"um jardineiro precisa cuidar de 10 plantas que estão precisando de vitaminas. estas plantas são: a, b, c, d, e, f, g, h, i e j. cada planta é cuidada no máximo uma vez. o jardineiro pode parar de cuidar das plantas a qualquer momento e as seguintes regras também se aplicam: - se ele cuidar da planta h ou da planta i, então ele para de trabalhar logo em seguida pois já se cansou. - ele não cuida da planta d a menos que ele cuide de b e f. nesse caso, d será cuidada em algum momento após b e em algum momento antes de f. - se ele cuidar da planta a então ele cuida também da planta g e se ele cuidar da planta g ele cuida também da planta a. nestes casos, existirá exatamente uma planta, que ele cuidou, entre o momento que ele cuida da planta a e o momento que ele cuida da planta g. - se ele não cuidar da planta g, então e deve ser a quarta planta a ser cuidada. - se ele cuidar de duas ou mais plantas, a planta c deve ser a segunda a ser cuidada.","(a) b, c, a, i, g, d, f. (b) b, c, e. (c) e, c, f, g, d, a, b, i. (d) f, c, g, a, h. (e) j, c, f, e, b, h.",qual das seguintes opções é uma lista correta de plantas na ordem em que foram cuidadas?,ordenação
2009,2,1,7,cuidando do jardim,"um jardineiro precisa cuidar de 10 plantas que estão precisando de vitaminas. estas plantas são: a, b, c, d, e, f, g, h, i e j. cada planta é cuidada no máximo uma vez. o jardineiro pode parar de cuidar das plantas a qualquer momento e as seguintes regras também se aplicam: - se ele cuidar da planta h ou da planta i, então ele para de trabalhar logo em seguida pois já se cansou. - ele não cuida da planta d a menos que ele cuide de b e f. nesse caso, d será cuidada em algum momento após b e em algum momento antes de f. - se ele cuidar da planta a então ele cuida também da planta g e se ele cuidar da planta g ele cuida também da planta a. nestes casos, existirá exatamente uma planta, que ele cuidou, entre o momento que ele cuida da planta a e o momento que ele cuida da planta g. - se ele não cuidar da planta g, então e deve ser a quarta planta a ser cuidada. - se ele cuidar de duas ou mais plantas, a planta c deve ser a segunda a ser cuidada.",(a) a é a quinta planta a ser cuidada. (b) b é a terceira planta a ser cuidada. (c) e é a quarta planta a ser cuidada. (d) f é a quinta planta a ser cuidada. (e) j é a primeira planta a ser cuidada.,"se a planta f for cuidada imediatamente após a planta b, e além disto, a planta i for a sexta a ser cuidada, então qual das seguintes afirmações pode ser verdadeira?",ordenação
2009,2,1,8,cuidando do jardim,"um jardineiro precisa cuidar de 10 plantas que estão precisando de vitaminas. estas plantas são: a, b, c, d, e, f, g, h, i e j. cada planta é cuidada no máximo uma vez. o jardineiro pode parar de cuidar das plantas a qualquer momento e as seguintes regras também se aplicam: - se ele cuidar da planta h ou da planta i, então ele para de trabalhar logo em seguida pois já se cansou. - ele não cuida da planta d a menos que ele cuide de b e f. nesse caso, d será cuidada em algum momento após b e em algum momento antes de f. - se ele cuidar da planta a então ele cuida também da planta g e se ele cuidar da planta g ele cuida também da planta a. nestes casos, existirá exatamente uma planta, que ele cuidou, entre o momento que ele cuida da planta a e o momento que ele cuida da planta g. - se ele não cuidar da planta g, então e deve ser a quarta planta a ser cuidada. - se ele cuidar de duas ou mais plantas, a planta c deve ser a segunda a ser cuidada.","(a) primeira e terceira. (b) primeira, terceira e quarta. (c) primeira, terceira e sexta. (d) quarta. (e) quarta e oitava",suponha que a planta d é a quinta a ser cuidada e i é a sétima. qual das seguintes opções é uma lista completa e correta de posições que j pode ser cuidada?,ordenação
2009,2,1,9,cuidando do jardim,"um jardineiro precisa cuidar de 10 plantas que estão precisando de vitaminas. estas plantas são: a, b, c, d, e, f, g, h, i e j. cada planta é cuidada no máximo uma vez. o jardineiro pode parar de cuidar das plantas a qualquer momento e as seguintes regras também se aplicam: - se ele cuidar da planta h ou da planta i, então ele para de trabalhar logo em seguida pois já se cansou. - ele não cuida da planta d a menos que ele cuide de b e f. nesse caso, d será cuidada em algum momento após b e em algum momento antes de f. - se ele cuidar da planta a então ele cuida também da planta g e se ele cuidar da planta g ele cuida também da planta a. nestes casos, existirá exatamente uma planta, que ele cuidou, entre o momento que ele cuida da planta a e o momento que ele cuida da planta g. - se ele não cuidar da planta g, então e deve ser a quarta planta a ser cuidada. - se ele cuidar de duas ou mais plantas, a planta c deve ser a segunda a ser cuidada.",(a) a. (b) d. (c) e. (d) f. (e) j.,"se a quinta planta cuidada foi a h, então qual das seguintes opções é uma planta que ele com certeza não cuidou?",ordenação
2009,2,1,10,cuidando do jardim,"um jardineiro precisa cuidar de 10 plantas que estão precisando de vitaminas. estas plantas são: a, b, c, d, e, f, g, h, i e j. cada planta é cuidada no máximo uma vez. o jardineiro pode parar de cuidar das plantas a qualquer momento e as seguintes regras também se aplicam: - se ele cuidar da planta h ou da planta i, então ele para de trabalhar logo em seguida pois já se cansou. - ele não cuida da planta d a menos que ele cuide de b e f. nesse caso, d será cuidada em algum momento após b e em algum momento antes de f. - se ele cuidar da planta a então ele cuida também da planta g e se ele cuidar da planta g ele cuida também da planta a. nestes casos, existirá exatamente uma planta, que ele cuidou, entre o momento que ele cuida da planta a e o momento que ele cuida da planta g. - se ele não cuidar da planta g, então e deve ser a quarta planta a ser cuidada. - se ele cuidar de duas ou mais plantas, a planta c deve ser a segunda a ser cuidada.",(a) 1 planta. (b) 2 plantas. (c) 3 plantas. (d) 4 plantas. (e) 5 plantas.,"se ele cuidou do menor número de plantas que as regras permitem, então ele cuidou de:",ordenação
2009,2,1,11,dançando no baile,"em um baile de formatura irão ser tocadas exatamente quatro músicas. para a dança existem dois grupos de jovens: o grupo 1 dos homens (c, d, f e g) e o grupo 2 das mulheres (p, q, s e t). durante cada música um jovem do grupo 1 dança com uma jovem do grupo 2. uma mesma pessoa não dança com mais de uma pessoa durante uma música e os pares não se repetem. as seguintes regras também se aplicam: - d dança a primeira música com q. - t dança a terceira música com f. - g dança a terceira música com a pessoa que d dançou na segunda música. - f dança a quarta música com a pessoa que c dançou na terceira música.","(a) q, t, p. (b) p, s, t, q. (c) p, s. (d) p, s, t. (e) p, t.",qual das seguintes opções é uma lista completa e correta de mulheres com quem d pode dançar na terceira música?,ordenação
2009,2,1,12,dançando no baile,"em um baile de formatura irão ser tocadas exatamente quatro músicas. para a dança existem dois grupos de jovens: o grupo 1 dos homens (c, d, f e g) e o grupo 2 das mulheres (p, q, s e t). durante cada música um jovem do grupo 1 dança com uma jovem do grupo 2. uma mesma pessoa não dança com mais de uma pessoa durante uma música e os pares não se repetem. as seguintes regras também se aplicam: - d dança a primeira música com q. - t dança a terceira música com f. - g dança a terceira música com a pessoa que d dançou na segunda música. - f dança a quarta música com a pessoa que c dançou na terceira música.","(a) p, t, q, s. (b) s, q, t, p. (c) q, s, p, t. (d) t, p, s, q. (e) p, q, s, t.","qual das seguintes opções é uma lista completa e correta de mulheres com quem c pode dançar da primeira até a quarta música, nesta ordem?",ordenação
2009,2,1,13,dançando no baile,"em um baile de formatura irão ser tocadas exatamente quatro músicas. para a dança existem dois grupos de jovens: o grupo 1 dos homens (c, d, f e g) e o grupo 2 das mulheres (p, q, s e t). durante cada música um jovem do grupo 1 dança com uma jovem do grupo 2. uma mesma pessoa não dança com mais de uma pessoa durante uma música e os pares não se repetem. as seguintes regras também se aplicam: - d dança a primeira música com q. - t dança a terceira música com f. - g dança a terceira música com a pessoa que d dançou na segunda música. - f dança a quarta música com a pessoa que c dançou na terceira música.",(a) s e f dançam juntos na segunda música. (b) t e d dançam juntos na quarta música. (c) q e f dançam juntos na segunda música. (d) c e p dançam juntos na quarta música. (e) t e g dançam juntos na primeira música.,qual das seguintes afirmações deve obrigatoriamente ser falsa?,ordenação
2009,2,1,14,dançando no baile,"em um baile de formatura irão ser tocadas exatamente quatro músicas. para a dança existem dois grupos de jovens: o grupo 1 dos homens (c, d, f e g) e o grupo 2 das mulheres (p, q, s e t). durante cada música um jovem do grupo 1 dança com uma jovem do grupo 2. uma mesma pessoa não dança com mais de uma pessoa durante uma música e os pares não se repetem. as seguintes regras também se aplicam: - d dança a primeira música com q. - t dança a terceira música com f. - g dança a terceira música com a pessoa que d dançou na segunda música. - f dança a quarta música com a pessoa que c dançou na terceira música.","(a) f, g. (b) c, d, f. (c) d, f, g. (d) d, g. (e) c, d, f, g.","qual das seguintes opções é uma lista correta e completa de pessoas que dançaram com p em uma música e na música seguinte dançaram com s, ou que dançaram com s em um música e na seguinte dançaram com p, ou seja, dançaram com p e s ou s e p em músicas consecutivas?",ordenação
2009,2,1,15,dançando no baile,"em um baile de formatura irão ser tocadas exatamente quatro músicas. para a dança existem dois grupos de jovens: o grupo 1 dos homens (c, d, f e g) e o grupo 2 das mulheres (p, q, s e t). durante cada música um jovem do grupo 1 dança com uma jovem do grupo 2. uma mesma pessoa não dança com mais de uma pessoa durante uma música e os pares não se repetem. as seguintes regras também se aplicam: - d dança a primeira música com q. - t dança a terceira música com f. - g dança a terceira música com a pessoa que d dançou na segunda música. - f dança a quarta música com a pessoa que c dançou na terceira música.",(a) g dança com p na terceira música. (b) d dança com t na quarta música. (c) f dança com p na primeira música. (d) c dança com q na terceira música. (e) d dança com s na segunda música.,"se s e g dançam na quarta música, qual das seguintes afirmações deve obrigatoriamente ser falsa?",ordenação
2009,2,1,16,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no mesmo time que m. além disso, sua camisa não é a de número um nem a de número seis. - a camisa de c é a três. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.","(a) l, b, d, h, e, m. (b) j, i, d, g, f, e. (c) m, k, d, l, e, b. (d) l, i, d, b, m, g. (e) h, m, d, e, g, b.",qual das seguintes opções é uma lista completa e correta de jogadores com camisas numeradas de um à seis (da esquerda para a direita) do time y?,ordenação
2009,2,1,17,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no mesmo time que m. além disso, sua camisa não é a de número um nem a de número seis. - a camisa de c é a três. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.",(a) f está no time x e tem a camisa dois. (b) f está no time y e tem a camisa quatro. (c) o número da camisa de f é maior que a de g. (d) o número da camisa de f é maior que a de h. (e) o número da camisa de k é um número a mais que a de c.,"se f está no mesmo time de k e seu número de camisa é o número imediatamente anterior ao da camisa dele, quais das afirmações abaixo pode ser verdadeira?",ordenação
2009,2,1,18,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no mesmo time que m. além disso, sua camisa não é a de número um nem a de número seis. - a camisa de c é a três. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.",(a) g. (b) l. (c) i. (d) j. (e) h.,"se b e f estão juntos no time y, qual dos seguintes jogadores deve obrigatoriamente estar no time x?",ordenação
2009,2,1,19,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no mesmo time que m. além disso, sua camisa não é a de número um nem a de número seis. - a camisa de c é a três. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.",(a) a camisa de g é a seis. (b) l está no time x e sua camisa é a um. (c) o número da camisa de f é maior que a de c. (d) a camisa de i é a um ou a dois e ele está no time x. (e) f e l estão no mesmo time.,"se j, h e m têm camisas com números consecutivos e estão no mesmo time, qual das seguintes afirmações deve ser necessariamente verdadeira?",ordenação
2009,2,1,20,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no mesmo time que m. além disso, sua camisa não é a de número um nem a de número seis. - a camisa de c é a três. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.","(a) b e g estão no time x e l está no time y. (b) f e i estão no time x e b e e estão no time y. (c) g, b e i estão no time y. (d) tanto f como k têm a camisa dois e m tem a camisa 4. (e) b, e e f estão no time x.",qual das seguintes afirmações não pode ser verdadeira?,ordenação
2009,2,2,1,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no time x e tem a camisa dois. - f está no time y e tem a camisa quatro. - o número da camisa de f é maior que a de g. - o número da camisa de f é maior que a de h. - o número da camisa de k é um número a mais que a de c. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.","(a) l, b, d, h, e, m. - (b) j, i, d, g, f, e. - (c) m, k, d, l, e, b. - (d) l, i, d, b, m, g. - (e) h, m, d, e, g, b.",qual das seguintes opções é uma lista completa e correta de jogadores com camisas numeradas de um a seis (da esquerda para a direita) do time y? -,ordenação
2009,2,2,2,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no time x e tem a camisa dois. - f está no time y e tem a camisa quatro. - o número da camisa de f é maior que a de g. - o número da camisa de f é maior que a de h. - o número da camisa de k é um número a mais que a de c. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.",(a) f está no time x e tem a camisa dois. - (b) f está no time y e tem a camisa quatro. - (c) o número da camisa de f é maior que a de g. - (d) o número da camisa de f é maior que a de h. - (e) o número da camisa de k é um número a mais que a de c.,"se f está no mesmo time de k e seu número de camisa é o número imediatamente anterior ao da camisa dele, quais das afirmações abaixo pode ser verdadeira? -",ordenação
2009,2,2,18,os carpinteiros,"alguns carpinteiros, c, d, f, g, h, j, k e l, estão disponíveis para fazer algumas portas que foram encomendadas. as portas são numeradas de um a três. se todos os oito carpinteiros estão trabalhando nas portas e c, f e h estão trabalhando na porta três, qual das seguintes opções não pode indicar o modo de fazê-las? o modo de fazê-las pode ser simples ou complexo. as portas simples exigem dois carpinteiros e as portas complexas exigem três carpinteiros. nenhum carpinteiro trabalha em mais de uma porta e nem todos carpinteiros precisam estar trabalhando em alguma porta. as seguintes regras também são aplicadas: - f e k estão trabalhando em alguma das portas, mas não a mesma. - j e d estão trabalhando em alguma das portas, mas não a mesma. - se c e l estão trabalhando na mesma porta, então esta porta é complexa. - se g e k estão trabalhando na mesma porta, então esta porta é simples.","(a) 1: l, j; 2: c, k, h; 3: f, d. (b) 1: j, c; 2: k, d, g; 3: f, h, l. (c) 1: f, h; 2: k, l, j; 3: c, g. (d) 1: d, g, c; 2: j, l; 3: h, f, k. (e) 1: f, h, d; 2: g, l; 3: k, j, h.",qual das seguintes opções é uma lista completa de carpinteiros associados às portas?,agrupamento
2009,2,2,12,painéis,"sete pintores, o, p, q, r, s, t e u, estão pintando questão 12. se o e t pintam o painel quatro, então painéis em uma escola. cada painel tem uma das três cores possíveis: marrom, verde e azul, e eles podem ser pequenos ou grandes. exatamente dois pintores trabalham em um painel grande e exatamente um pintor trabalha em um painel pequeno. cada pintor deve pintar um e somente um painel. o primeiro painel pintado é designado como painel um, o segundo painel pintado é designado como painel dois, e assim por diante. as seguintes regras também se aplicam: - existem no mínimo quatro e no máximo cinco painéis a serem pintados. - qualquer dois painéis numerados consecutivamente têm a mesma cor. - se o painel foi pintado de azul então somente um pintor trabalhou nele. - o e u devem pintar painéis verdes, que podem ou não serem o mesmo. - p deve pintar um painel marrom. - q e r pintam o painel dois.",(a) o painel 1 com a cor verde. 2. (b) o painel 3 com a cor marrom. 3. (c) o painel 3 com a cor azul. 4. (d) o painel 5 com a cor marrom. 5. (e) o painel 5 com a cor azul.,s deve pintar qual dos seguintes painéis? 1.,ordenação
2009,2,2,9,carona para a prova,"três professores (c, d e f) estão levando cinco alunos (q, r, s, t e v) em dois veículos (a e b) para realizarem uma prova em outra cidade. existem exatamente quatro ocupantes em cada veículo e cada um é dirigido por exatamente um professor. as seguintes regras também são aplicadas: - s está no veículo que tem mais alunos que professores. - t não está no veículo que f está. - se r está no veículo a então v está também no veículo a. - s tem de estar no veículo a se d estiver no veículo b. - f não dirige o veículo em que q está.",(a) v e t estão no veículo b. - (b) r e t são os únicos alunos no veículo b. - (c) q e t estão no veículo a. - (d) d é o único professor no veículo b. - (e) r está no veículo a com c e q.,qual das seguintes afirmações pode ser verdadeira? -,agrupamento
2009,2,2,8,carona para a prova,"três professores (c, d e f) estão levando cinco alunos (q, r, s, t e v) em dois veículos (a e b) para realizarem uma prova em outra cidade. existem exatamente quatro ocupantes em cada veículo e cada um é dirigido por exatamente um professor. as seguintes regras também são aplicadas: - s está no veículo que tem mais alunos que professores. - t não está no veículo que f está. - se r está no veículo a então v está também no veículo a. - s tem de estar no veículo a se d estiver no veículo b. - f não dirige o veículo em que q está.",(a) r está no veículo b. - (b) f está no veículo b. - (c) c está no veículo b. - (d) s está no veículo a. - (e) s está no veículo b.,"se d está no veículo a e q está no veículo b, qual das seguintes afirmações deve ser necessariamente verdadeira? -",agrupamento
2009,2,2,7,carona para a prova,"três professores (c, d e f) estão levando cinco alunos (q, r, s, t e v) em dois veículos (a e b) para realizarem uma prova em outra cidade. existem exatamente quatro ocupantes em cada veículo e cada um é dirigido por exatamente um professor. as seguintes regras também são aplicadas: - s está no veículo que tem mais alunos que professores. - t não está no veículo que f está. - se r está no veículo a então v está também no veículo a. - s tem de estar no veículo a se d estiver no veículo b. - f não dirige o veículo em que q está.","(a) v, t. - (b) q, f. - (c) t, r. - (d) f, r. - (e) s, q.","se c e t não estão no mesmo veículo, qual dos pares de pessoas deve estar no mesmo veículo? -",agrupamento
2009,2,2,6,carona para a prova,"três professores (c, d e f) estão levando cinco alunos (q, r, s, t e v) em dois veículos (a e b) para realizarem uma prova em outra cidade. existem exatamente quatro ocupantes em cada veículo e cada um é dirigido por exatamente um professor. as seguintes regras também são aplicadas: - s está no veículo que tem mais alunos que professores. - t não está no veículo que f está. - se r está no veículo a então v está também no veículo a. - s tem de estar no veículo a se d estiver no veículo b. - f não dirige o veículo em que q está.","(a) a: t, q, f, s; b: r, c, v, d. (b) a: r, v, f, d; b: t, c, s, q. (c) a: d, c, q, f; b: s, t, v, r. (d) a: f, c, r, v; b: s, q, t, d. (e) a: t, q, f, s; b: r, c, v, d.",qual das seguintes opções é uma lista completa e correta de veículos com seus ocupantes?,agrupamento
2009,2,2,5,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no time x e tem a camisa dois. - f está no time y e tem a camisa quatro. - o número da camisa de f é maior que a de g. - o número da camisa de f é maior que a de h. - o número da camisa de k é um número a mais que a de c. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.","(a) b e g estão no time x e l está. - (b) f e i estão no time y. - (c) g, b e i estão no time y. - (d) tanto f como k têm a camisa dois e m tem a camisa 4. - (e) b, e e f estão no time x.",qual das seguintes afirmações não pode ser verdadeira? -,ordenação
2009,2,2,4,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no time x e tem a camisa dois. - f está no time y e tem a camisa quatro. - o número da camisa de f é maior que a de g. - o número da camisa de f é maior que a de h. - o número da camisa de k é um número a mais que a de c. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.",(a) a camisa de g é a seis. - (b) l está no time x e sua camisa é a um. - (c) o número da camisa de f é maior que a de c. - (d) a camisa de i é a um ou a dois e ele está no time x. - (e) f e l estão no mesmo time.,"se j, h e m têm camisas com números consecutivos e estão no mesmo time, qual das seguintes afirmações deve ser necessariamente verdadeira? -",ordenação
2009,2,2,3,futebol,"doze amigos, b, c, d, e, f, g, h, i, j, k, l e m, resolveram jogar uma partida de futebol durante um churrasco de confraternização. foram montados dois times, x e y, cada um com seis jogadores. cada time possui camisetas numeradas de um a seis e as seguintes regras são aplicadas na montagem dos times: - k está no mesmo time de c, mas não está no time x e tem a camisa dois. - f está no time y e tem a camisa quatro. - o número da camisa de f é maior que a de g. - o número da camisa de f é maior que a de h. - o número da camisa de k é um número a mais que a de c. - j e l estão em times diferentes. - g não está no mesmo time que h. - d está no time y e sua camisa é a três. - e, g e b têm a camisa quatro, cinco e seis, mas não necessariamente respectivamente e não estão necessariamente no mesmo time.",(a) g. - (b) l. - (c) i. - (d) j. - (e) h.,"se b e f estão juntos no time y, qual dos seguintes jogadores deve obrigatoriamente estar no time x? -",ordenação
2009,2,2,13,painéis,"sete pintores, o, p, q, r, s, t e u, estão pintando questão 12. se o e t pintam o painel quatro, então painéis em uma escola. cada painel tem uma das três cores possíveis: marrom, verde e azul, e eles podem ser pequenos ou grandes. exatamente dois pintores trabalham em um painel grande e exatamente um pintor trabalha em um painel pequeno. cada pintor deve pintar um e somente um painel. o primeiro painel pintado é designado como painel um, o segundo painel pintado é designado como painel dois, e assim por diante. as seguintes regras também se aplicam: - existem no mínimo quatro e no máximo cinco painéis a serem pintados. - qualquer dois painéis numerados consecutivamente têm a mesma cor. - se o painel foi pintado de azul então somente um pintor trabalhou nele. - o e u devem pintar painéis verdes, que podem ou não serem o mesmo. - p deve pintar um painel marrom. - q e r pintam o painel dois.",(a) o e s. 2. (b) o e u. 3. (c) p e q. 4. (d) p e t. 5. (e) s e t.,"se s pinta o painel três de marrom, então qual dos seguintes pares de pintores deve obrigatoriamente pintar o mesmo painel? 1.",ordenação
2009,2,2,14,painéis,"sete pintores, o, p, q, r, s, t e u, estão pintando questão 12. se o e t pintam o painel quatro, então painéis em uma escola. cada painel tem uma das três cores possíveis: marrom, verde e azul, e eles podem ser pequenos ou grandes. exatamente dois pintores trabalham em um painel grande e exatamente um pintor trabalha em um painel pequeno. cada pintor deve pintar um e somente um painel. o primeiro painel pintado é designado como painel um, o segundo painel pintado é designado como painel dois, e assim por diante. as seguintes regras também se aplicam: - existem no mínimo quatro e no máximo cinco painéis a serem pintados. - qualquer dois painéis numerados consecutivamente têm a mesma cor. - se o painel foi pintado de azul então somente um pintor trabalhou nele. - o e u devem pintar painéis verdes, que podem ou não serem o mesmo. - p deve pintar um painel marrom. - q e r pintam o painel dois.","(a) 1, 3, 4 e 5. 2. (b) 1, 3 e 5. 3. (c) 1 e 5. 4. (d) 2, 3 e 4. 5. (e) 3 e 4.","se cinco painéis são pintados e o painel um e o painel cinco são azuis, então qual das seguintes é uma lista completa e correta de painéis que t pode pintar? 1.",ordenação
2009,2,2,20,os carpinteiros,"alguns carpinteiros, c, d, f, g, h, j, k e l, estão disponíveis para fazer algumas portas que foram encomendadas. as portas são numeradas de um a três. se todos os oito carpinteiros estão trabalhando nas portas e c, f e h estão trabalhando na porta três, qual das seguintes opções não pode indicar o modo de fazê-las? o modo de fazê-las pode ser simples ou complexo. as portas simples exigem dois carpinteiros e as portas complexas exigem três carpinteiros. nenhum carpinteiro trabalha em mais de uma porta e nem todos carpinteiros precisam estar trabalhando em alguma porta. as seguintes regras também são aplicadas: - f e k estão trabalhando em alguma das portas, mas não a mesma. - j e d estão trabalhando em alguma das portas, mas não a mesma. - se c e l estão trabalhando na mesma porta, então esta porta é complexa. - se g e k estão trabalhando na mesma porta, então esta porta é simples.",(a) três carpinteiros estão trabalhando na porta três. (b) três carpinteiros estão trabalhando na porta dois. (c) três carpinteiros estão trabalhando na porta um. (d) dois carpinteiros estão trabalhando na porta três. (e) dois carpinteiros estão trabalhando na porta um.,"se g e k estão trabalhando na porta dois e h e f estão trabalhando na porta um, qual das seguintes opções deve ser obrigatoriamente verdadeira?",agrupamento
